3.000	16.200
3.200	15.600
3.400	20.000
3.600	22.000
3.800	18.600
4.000	24.200
4.200	21.400
4.400	25.000
4.600	26.400
4.800	30.200
5.000	64.200
5.200	155.600
5.400	225.400
5.600	267.200
5.800	322.400
6.000	354.200
6.200	367.600
6.400	396.200
6.600	400.600
6.800	397.200
7.000	394.800
7.200	385.200
7.400	386.400
7.600	392.400
7.800	383.600
8.000	378.600
8.200	345.800
8.400	340.200
8.600	345.000
8.800	554.200
9.000	696.800
9.200	318.000
9.400	309.200
9.600	305.800
9.800	362.600
10.000	1417.800
10.200	1170.000
10.400	274.200
10.600	242.000
10.800	228.800
11.000	222.400
11.200	211.000
11.400	202.800
11.600	186.400
11.800	183.400
12.000	178.800
12.200	171.800
12.400	169.800
12.600	151.800
12.800	151.200
13.000	143.800
13.200	120.200
13.400	115.200
13.600	111.200
13.800	114.600
14.000	102.200
14.200	98.200
14.400	92.400
14.600	91.600
14.800	82.400
15.000	86.800
15.200	80.000
15.400	85.200
15.600	77.200
15.800	83.800
16.000	73.600
16.200	72.800
16.400	64.800
16.600	73.600
16.800	72.600
17.000	71.800
17.200	66.200
17.400	60.600
17.600	71.800
17.800	82.200
18.000	94.000
18.200	127.400
18.400	72.400
18.600	65.800
18.800	61.800
19.000	65.000
19.200	61.800
19.400	61.400
19.600	61.400
19.800	58.600
20.000	58.200
20.200	75.200
20.400	162.200
20.600	264.400
20.800	82.200
21.000	56.200
21.200	53.200
21.400	55.400
21.600	52.600
21.800	46.000
22.000	48.000
