SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Feb 18 15:45:15 CET 2019
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Ja
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 3800 (USB4F05832)
Spektren Durchschnitt berechnet: 1052 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	29,83
177,75	29,83
177,97	29,83
178,19	-21,68
178,41	27,50
178,63	57,23
178,85	11,27
179,07	28,13
179,29	-44,07
179,51	-39,68
179,73	81,15
179,95	-9,09
180,17	-1,61
180,39	-9,09
180,61	37,30
180,83	-21,50
181,05	28,20
181,27	-50,74
181,49	19,16
181,71	-46,93
181,92	-25,99
182,14	-1,87
182,36	-38,67
182,58	-5,99
182,80	15,55
183,02	40,08
183,24	127,44
183,46	-2,63
183,68	-15,17
183,90	-2,11
184,12	-7,98
184,34	40,02
184,56	27,66
184,78	71,20
185,00	5,77
185,21	-6,45
185,43	7,11
185,65	-7,17
185,87	-4,78
186,09	-13,96
186,31	31,68
186,53	-10,72
186,75	58,69
186,97	-15,00
187,19	30,77
187,41	22,37
187,63	18,78
187,84	-24,97
188,06	20,27
188,28	-21,22
188,50	-11,80
188,72	-46,65
188,94	-8,58
189,16	50,12
189,38	56,57
189,60	-32,02
189,82	42,81
190,03	47,40
190,25	70,87
190,47	24,30
190,69	29,27
190,91	-1,81
191,13	-3,48
191,35	47,81
191,57	10,68
191,79	-20,22
192,01	-33,51
192,22	49,76
192,44	-17,70
192,66	-51,09
192,88	30,95
193,10	31,44
193,32	40,13
193,54	-18,37
193,76	-32,88
193,98	99,89
194,19	-53,25
194,41	-17,24
194,63	28,91
194,85	27,41
195,07	42,28
195,29	50,94
195,51	-23,41
195,73	3,78
195,94	-44,19
196,16	-30,96
196,38	30,99
196,60	70,23
196,82	2,32
197,04	6,87
