SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Feb 18 14:16:08 CET 2019
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 100000 (USB4F05832)
Spektren Durchschnitt berechnet: 1 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	43,01
177,75	43,01
177,97	43,01
178,19	83,97
178,41	116,73
178,63	108,54
178,85	40,96
179,07	96,25
179,29	100,35
179,51	59,39
179,73	49,15
179,95	22,53
180,17	106,49
180,39	79,87
180,61	65,54
180,83	155,65
181,05	-14,34
181,27	217,08
181,49	-4,10
181,71	77,82
181,92	227,32
182,14	88,06
182,36	186,37
182,58	77,82
182,80	196,61
183,02	88,06
183,24	118,78
183,46	200,70
183,68	16,38
183,90	204,80
184,12	235,52
184,34	71,68
184,56	137,21
184,78	106,49
185,00	47,10
185,21	28,67
185,43	122,88
185,65	30,72
185,87	129,02
186,09	167,93
186,31	139,26
186,53	143,36
186,75	88,06
186,97	133,12
187,19	143,36
187,41	83,97
187,63	92,16
187,84	16,38
188,06	57,34
188,28	65,54
188,50	92,16
188,72	145,41
188,94	122,88
189,16	129,02
189,38	102,40
189,60	143,36
189,82	151,55
190,03	86,01
190,25	129,02
190,47	102,40
190,69	217,08
190,91	116,73
191,13	157,69
191,35	155,65
191,57	92,16
191,79	149,50
192,01	79,87
192,22	149,50
192,44	106,49
192,66	137,21
192,88	182,27
193,10	196,61
193,32	161,79
193,54	133,12
193,76	307,20
193,98	81,92
194,19	47,10
194,41	137,21
194,63	110,59
194,85	153,60
195,07	63,49
195,29	141,31
195,51	57,34
195,73	124,93
195,94	63,49
196,16	81,92
196,38	131,07
196,60	151,55
196,82	129,02
197,04	112,64
197,26	79,87
197,48	182,27
197,69	133,12
197,91	215,04
198,13	151,55
198,35	133,12
198,57	108,54
198,79	55,30
199,01	169,98
199,22	98,30
199,44	153,60
199,66	143,36
199,88	116,73
200,10	100,35
200,32	145,41
200,54	104,45
200,75	219,13
200,97	98,30
201,19	98,30
201,41	161,79
201,63	135,17
201,85	53,25
202,06	124,93
202,28	32,77
202,50	59,39
202,72	219,13
202,94	59,39
203,16	223,23
203,38	141,31
203,59	200,70
203,81	198,65
204,03	90,11
204,25	149,50
204,47	155,65
204,69	202,75
204,90	176,13
205,12	96,25
205,34	59,39
205,56	38,91
205,78	100,35
206,00	104,45
206,21	145,41
206,43	165,89
206,65	81,92
206,87	51,20
207,09	184,32
207,30	182,27
207,52	182,27
207,74	122,88
207,96	292,86
208,18	174,08
208,40	122,88
208,61	106,49
208,83	86,01
209,05	108,54
209,27	188,41
209,49	57,34
209,70	88,06
209,92	69,63
210,14	176,13
210,36	28,67
210,58	26,62
210,79	98,30
211,01	155,65
211,23	112,64
211,45	108,54
