SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Feb 18 15:34:28 CET 2019
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Ja
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 5000 (USB4F05832)
Spektren Durchschnitt berechnet: 1 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	20,48
177,75	20,48
177,97	20,48
178,19	28,67
178,41	-8,19
178,63	18,43
178,85	47,10
179,07	51,20
179,29	-4,10
179,51	-2,05
179,73	98,30
179,95	-49,15
180,17	14,34
180,39	32,77
180,61	8,19
180,83	-79,87
181,05	4,10
181,27	-49,15
181,49	8,19
181,71	-69,63
181,92	-2,05
182,14	32,77
182,36	-26,62
182,58	4,10
182,80	-22,53
183,02	86,01
183,24	116,73
183,46	-40,96
183,68	-4,10
183,90	-4,10
184,12	18,43
184,34	116,73
184,56	10,24
184,78	-14,34
185,00	8,19
185,21	-53,25
185,43	-6,14
185,65	40,96
185,87	8,19
186,09	-49,15
186,31	38,91
186,53	-20,48
186,75	79,87
186,97	-49,15
187,19	88,06
187,41	4,10
187,63	-22,53
187,84	-59,39
188,06	-63,49
188,28	-55,30
188,50	26,62
188,72	-65,54
188,94	2,05
189,16	-36,86
189,38	51,20
189,60	-55,30
189,82	47,10
190,03	-4,10
190,25	40,96
190,47	16,38
190,69	8,19
190,91	18,43
191,13	-75,77
191,35	77,82
191,57	-2,05
191,79	-47,10
192,01	-51,20
192,22	-4,10
192,44	-32,77
192,66	-8,19
192,88	45,06
193,10	8,19
193,32	-14,34
193,54	-71,68
193,76	-18,43
193,98	153,60
194,19	-112,64
194,41	-14,34
194,63	43,01
194,85	0,00
195,07	96,25
195,29	26,62
195,51	2,05
195,73	-30,72
195,94	-16,38
196,16	6,14
196,38	-8,19
196,60	-8,19
196,82	12,29
197,04	67,58
197,26	-63,49
197,48	96,25
197,69	14,34
197,91	49,15
198,13	40,96
198,35	-49,15
198,57	51,20
198,79	94,21
199,01	77,82
199,22	14,34
199,44	104,45
199,66	-45,06
199,88	79,87
200,10	32,77
200,32	45,06
200,54	-77,82
200,75	8,19
200,97	-47,10
201,19	-24,58
201,41	106,49
201,63	-22,53
201,85	-20,48
202,06	88,06
202,28	-28,67
202,50	6,14
202,72	57,34
202,94	12,29
203,16	10,24
203,38	32,77
203,59	-8,19
203,81	-36,86
204,03	-18,43
204,25	-49,15
204,47	-18,43
204,69	22,53
204,90	102,40
205,12	4,10
205,34	-10,24
205,56	-55,30
205,78	67,58
206,00	61,44
206,21	8,19
206,43	10,24
206,65	18,43
206,87	-2,05
207,09	-28,67
207,30	-81,92
207,52	59,39
207,74	40,96
207,96	-28,67
208,18	12,29
208,40	118,78
208,61	-20,48
208,83	-32,77
209,05	2,05
209,27	104,45
209,49	26,62
209,70	-12,29
209,92	-8,19
210,14	-73,73
210,36	86,01
210,58	-69,63
210,79	10,24
211,01	-22,53
211,23	90,11
211,45	59,39
211,67	26,62
211,88	-36,86
212,10	28,67
212,32	18,43
212,54	-24,58
212,76	-10,24
212,97	8,19
213,19	38,91
213,41	-18,43
213,63	77,82
213,85	38,91
214,06	0,00
214,28	38,91
214,50	-28,67
214,72	77,82
214,94	0,00
215,15	36,86
215,37	6,14
215,59	-49,15
215,81	6,14
216,02	-8,19
216,24	-45,06
216,46	73,73
216,68	16,38
