SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Feb 18 14:11:54 CET 2019
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 100000 (USB4F05832)
Spektren Durchschnitt berechnet: 1 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	53,25
177,75	53,25
177,97	53,25
178,19	8,19
178,41	129,02
178,63	-10,24
178,85	0,00
179,07	47,10
179,29	96,25
179,51	63,49
179,73	-8,19
179,95	-2,05
180,17	6,14
180,39	-32,77
180,61	12,29
180,83	79,87
181,05	-100,35
181,27	114,69
181,49	-12,29
181,71	-77,82
181,92	106,49
182,14	61,44
182,36	110,59
182,58	20,48
182,80	-4,10
183,02	81,92
183,24	61,44
183,46	90,11
183,68	-26,62
183,90	10,24
184,12	73,73
184,34	22,53
184,56	49,15
184,78	-43,01
185,00	-24,58
185,21	63,49
185,43	57,34
185,65	20,48
185,87	88,06
186,09	30,72
186,31	34,82
186,53	73,73
186,75	-6,14
186,97	90,11
187,19	-73,73
187,41	16,38
187,63	49,15
187,84	-59,39
188,06	65,53
188,28	92,16
188,50	6,14
188,72	47,10
188,94	53,25
189,16	14,34
189,38	24,58
189,60	69,63
189,82	59,39
190,03	86,01
190,25	-120,83
190,47	18,43
190,69	53,25
190,91	38,91
191,13	-32,77
191,35	104,45
191,57	-63,49
191,79	47,10
192,01	47,10
192,22	75,77
192,44	-55,30
192,66	63,49
192,88	20,48
193,10	194,56
193,32	90,11
193,54	86,01
193,76	161,79
193,98	63,49
194,19	26,62
194,41	49,15
194,63	61,44
194,85	-10,24
195,07	12,29
195,29	129,02
195,51	47,10
195,73	65,53
195,94	-8,19
196,16	86,01
196,38	57,34
196,60	22,53
196,82	2,05
197,04	8,19
197,26	47,10
197,48	129,02
197,69	45,06
197,91	114,69
198,13	18,43
198,35	43,01
198,57	-12,29
198,79	79,87
199,01	43,01
199,22	55,30
199,44	40,96
199,66	32,77
199,88	-28,67
200,10	73,73
200,32	-16,38
200,54	-43,01
200,75	104,45
200,97	-18,43
201,19	-20,48
201,41	12,29
201,63	22,53
201,85	51,20
202,06	53,25
202,28	12,29
202,50	-122,88
202,72	167,93
202,94	24,58
203,16	100,35
203,38	73,73
203,59	79,87
203,81	-20,48
204,03	24,58
204,25	-57,34
204,47	45,06
204,69	10,24
204,90	-57,34
205,12	71,68
205,34	-51,20
205,56	-79,87
205,78	59,39
206,00	92,16
206,21	120,83
206,43	-4,10
206,65	-75,77
206,87	-26,62
207,09	86,01
207,30	61,44
207,52	63,49
207,74	28,67
207,96	129,02
208,18	83,97
208,40	65,53
208,61	-22,53
208,83	-86,01
209,05	-32,77
209,27	28,67
209,49	20,48
209,70	81,92
209,92	-4,10
210,14	55,30
210,36	-2,05
210,58	-26,62
210,79	-8,19
211,01	67,58
211,23	-65,53
211,45	-12,29
211,67	8,19
211,88	92,16
212,10	110,59
212,32	-4,10
212,54	-10,24
212,76	2,05
212,97	8,19
213,19	-34,82
213,41	71,68
213,63	-22,53
213,85	8,19
214,06	45,06
214,28	-51,20
214,50	94,21
214,72	67,58
214,94	-38,91
215,15	-57,34
215,37	-59,39
215,59	92,16
215,81	116,73
216,02	81,92
216,24	-88,06
216,46	-30,72
216,68	-2,05
216,90	36,86
217,11	30,72
217,33	22,53
217,55	32,77
217,77	165,89
217,98	81,92
218,20	49,15
218,42	43,01
218,64	30,72
218,85	30,72
219,07	112,64
219,29	-55,30
219,51	8,19
219,73	-59,39
219,94	165,89
220,16	16,38
220,38	-34,82
220,60	8,19
220,81	28,67
221,03	-16,38
221,25	36,86
221,47	22,53
221,68	4,10
221,90	45,06
222,12	98,30
222,34	75,77
222,55	24,58
222,77	71,68
222,99	77,82
223,21	55,30
223,42	43,01
223,64	0,00
223,86	83,97
224,08	-12,29
224,29	79,87
224,51	-36,86
224,73	-43,01
224,94	79,87
